# R Generated Color Map File
INTERPOLATION:EXACT
1201,255,130,71,255, 1201
1202,127,255,0,255, 1202
1203,255,130,71,255, 1203
1204,255,130,71,255, 1204
1205,255,130,71,255, 1205
1206,255,130,71,255, 1206
1218,255,165,79,255, 1218
1221,255,165,79,255, 1221
1223,255,165,79,255, 1223
1224,255,165,79,255, 1224
1226,255,165,79,255, 1226
1230,255,165,79,255, 1230
1231,255,165,79,255, 1231
1232,221,160,221,255, 1232
1234,255,48,48,255, 1234
1236,255,165,79,255, 1236
1237,255,165,79,255, 1237
1239,255,165,79,255, 1239
1240,255,48,48,255, 1240
1241,255,165,79,255, 1241
1243,255,165,79,255, 1243
1249,127,255,0,255, 1249
1250,127,255,0,255, 1250
1259,127,255,0,255, 1259
1261,255,130,71,255, 1261
1262,84,255,159,255, 1262
1263,255,48,48,255, 1263
1264,255,48,48,255, 1264
1265,255,130,71,255, 1265
1266,255,48,48,255, 1266
1267,221,160,221,255, 1267
1268,84,255,159,255, 1268
1269,221,160,221,255, 1269
1270,255,130,71,255, 1270
1271,255,130,71,255, 1271
1272,221,160,221,255, 1272
1273,255,130,71,255, 1273
1274,84,255,159,255, 1274
1275,255,130,71,255, 1275
1276,255,48,48,255, 1276
1277,255,48,48,255, 1277
1278,221,160,221,255, 1278
1279,255,130,71,255, 1279
1281,255,130,71,255, 1281
1282,221,160,221,255, 1282
1283,255,130,71,255, 1283
1284,255,130,71,255, 1284
1285,255,130,71,255, 1285
1286,255,130,71,255, 1286
1287,221,160,221,255, 1287
1288,84,255,159,255, 1288
1289,255,130,71,255, 1289
1290,84,255,159,255, 1290
1291,255,130,71,255, 1291
1293,255,130,71,255, 1293
1294,84,255,159,255, 1294
1295,255,130,71,255, 1295
1296,255,48,48,255, 1296
1297,221,160,221,255, 1297
1298,255,130,71,255, 1298
1299,255,130,71,255, 1299
1300,255,130,71,255, 1300
1301,84,255,159,255, 1301
1302,221,160,221,255, 1302
1303,84,255,159,255, 1303
1304,255,130,71,255, 1304
1305,255,130,71,255, 1305
1307,255,130,71,255, 1307
1308,255,48,48,255, 1308
1310,255,165,79,255, 1310
1311,255,130,71,255, 1311
1312,255,165,79,255, 1312
1313,255,165,79,255, 1313
1314,255,165,79,255, 1314
1316,255,130,71,255, 1316
1320,255,165,79,255, 1320
1322,255,165,79,255, 1322
1327,84,255,159,255, 1327
1328,84,255,159,255, 1328
1329,255,165,79,255, 1329
1330,255,48,48,255, 1330
1331,255,165,79,255, 1331
1332,255,130,71,255, 1332
1333,221,160,221,255, 1333
1334,255,130,71,255, 1334
1335,255,130,71,255, 1335
1336,221,160,221,255, 1336
1337,255,48,48,255, 1337
1338,221,160,221,255, 1338
1339,255,130,71,255, 1339
1340,255,165,79,255, 1340
1341,255,130,71,255, 1341
1342,255,130,71,255, 1342
1343,255,48,48,255, 1343
1344,255,130,71,255, 1344
1345,255,48,48,255, 1345
1346,221,160,221,255, 1346
1347,255,165,79,255, 1347
1348,255,48,48,255, 1348
1349,221,160,221,255, 1349
1350,221,160,221,255, 1350
1351,255,48,48,255, 1351
1352,255,165,79,255, 1352
1353,84,255,159,255, 1353
1354,255,48,48,255, 1354
1355,221,160,221,255, 1355
1356,255,130,71,255, 1356
1357,255,48,48,255, 1357
1358,221,160,221,255, 1358
1359,255,130,71,255, 1359
1360,255,130,71,255, 1360
1361,46,139,87,255, 1361
1362,255,165,79,255, 1362
1363,46,139,87,255, 1363
1364,255,130,71,255, 1364
1365,46,139,87,255, 1365
1366,255,165,79,255, 1366
1367,221,160,221,255, 1367
1368,255,48,48,255, 1368
1369,255,165,79,255, 1369
1370,255,165,79,255, 1370
1371,255,165,79,255, 1371
1372,221,160,221,255, 1372
1373,255,165,79,255, 1373
1374,255,165,79,255, 1374
1375,255,165,79,255, 1375
1376,255,165,79,255, 1376
1377,255,48,48,255, 1377
1378,255,48,48,255, 1378
1379,46,139,87,255, 1379
1380,221,160,221,255, 1380
1381,255,48,48,255, 1381
1382,255,130,71,255, 1382
1383,255,165,79,255, 1383
1384,255,48,48,255, 1384
1385,221,160,221,255, 1385
1386,255,165,79,255, 1386
1387,221,160,221,255, 1387
1388,255,48,48,255, 1388
1389,46,139,87,255, 1389
1390,221,160,221,255, 1390
1391,221,160,221,255, 1391
1392,46,139,87,255, 1392
1393,255,130,71,255, 1393
1394,46,139,87,255, 1394
1395,255,130,71,255, 1395
1396,255,130,71,255, 1396
1397,255,165,79,255, 1397
1398,46,139,87,255, 1398
1400,84,255,159,255, 1400
1401,255,130,71,255, 1401
1402,255,130,71,255, 1402
1403,255,130,71,255, 1403
1404,255,130,71,255, 1404
1405,255,48,48,255, 1405
1406,46,139,87,255, 1406
1407,255,48,48,255, 1407
1408,255,130,71,255, 1408
1409,46,139,87,255, 1409
1410,255,130,71,255, 1410
1411,221,160,221,255, 1411
1412,255,165,79,255, 1412
1413,255,48,48,255, 1413
1414,255,130,71,255, 1414
1415,255,130,71,255, 1415
1416,255,130,71,255, 1416
1417,46,139,87,255, 1417
1418,46,139,87,255, 1418
2001,152,245,255,255, 2001
2005,152,245,255,255, 2005
2006,173,216,230,255, 2006
2010,152,245,255,255, 2010
2011,173,216,230,255, 2011
2016,152,245,255,255, 2016
2018,255,130,71,255, 2018
2019,255,130,71,255, 2019
2020,255,130,71,255, 2020
2021,255,130,71,255, 2021
2022,255,130,71,255, 2022
2024,255,130,71,255, 2024
2025,255,130,71,255, 2025
2027,127,255,0,255, 2027
2028,127,255,0,255, 2028
2029,127,255,0,255, 2029
2030,127,255,0,255, 2030
2039,221,160,221,255, 2039
3005,152,245,255,255, 3005
3006,173,216,230,255, 3006
3018,255,130,71,255, 3018
3024,255,130,71,255, 3024
3025,255,130,71,255, 3025
3026,255,130,71,255, 3026
3029,127,255,0,255, 3029
3030,127,255,0,255, 3030
3033,255,48,48,255, 3033
3039,221,160,221,255, 3039
3042,221,160,221,255, 3042
3096,255,130,71,255, 3096
3097,127,255,0,255, 3097
3098,255,130,71,255, 3098
3099,255,130,71,255, 3099
3100,255,130,71,255, 3100
3101,127,255,0,255, 3101
3102,221,160,221,255, 3102
3103,221,160,221,255, 3103
3104,255,130,71,255, 3104
3105,127,255,0,255, 3105
3106,255,130,71,255, 3106
3107,255,130,71,255, 3107
3108,255,48,48,255, 3108
3109,255,130,71,255, 3109
3110,221,160,221,255, 3110
3111,127,255,0,255, 3111
3112,255,130,71,255, 3112
3113,255,48,48,255, 3113
3114,255,130,71,255, 3114
3115,255,130,71,255, 3115
3116,221,160,221,255, 3116
3118,173,216,230,255, 3118
3120,255,48,48,255, 3120
3128,255,130,71,255, 3128
3129,255,48,48,255, 3129
3135,255,130,71,255, 3135
3136,255,130,71,255, 3136
3137,127,255,0,255, 3137
3138,127,255,0,255, 3138
3139,127,255,0,255, 3139
3140,127,255,0,255, 3140
3141,255,130,71,255, 3141
3142,255,130,71,255, 3142
3143,255,130,71,255, 3143
3144,255,130,71,255, 3144
3145,221,160,221,255, 3145
3146,221,160,221,255, 3146
3147,255,130,71,255, 3147
3148,221,160,221,255, 3148
3149,255,130,71,255, 3149
3150,221,160,221,255, 3150
3151,255,130,71,255, 3151
3152,255,130,71,255, 3152
3153,255,130,71,255, 3153
3154,255,48,48,255, 3154
3156,255,130,71,255, 3156
3157,255,48,48,255, 3157
3158,255,48,48,255, 3158
3159,255,130,71,255, 3159
3160,221,160,221,255, 3160
3161,255,48,48,255, 3161
3162,255,130,71,255, 3162
3163,127,255,0,255, 3163
3164,255,130,71,255, 3164
3165,255,130,71,255, 3165
3166,127,255,0,255, 3166
3167,255,130,71,255, 3167
3168,221,160,221,255, 3168
3169,255,48,48,255, 3169
3170,255,130,71,255, 3170
3171,255,130,71,255, 3171
3172,255,48,48,255, 3172
3173,221,160,221,255, 3173
3174,255,130,71,255, 3174
3175,255,130,71,255, 3175
3176,127,255,0,255, 3176
3177,255,48,48,255, 3177
3178,221,160,221,255, 3178
3179,255,130,71,255, 3179
3180,127,255,0,255, 3180
3181,255,130,71,255, 3181
3182,255,130,71,255, 3182
3183,255,130,71,255, 3183
3184,221,160,221,255, 3184
3185,255,48,48,255, 3185
3186,255,130,71,255, 3186
3187,221,160,221,255, 3187
3188,255,48,48,255, 3188
3189,255,130,71,255, 3189
3190,221,160,221,255, 3190
3191,255,48,48,255, 3191
3192,255,130,71,255, 3192
3193,255,130,71,255, 3193
3194,127,255,0,255, 3194
3195,127,255,0,255, 3195
3196,255,130,71,255, 3196
3197,255,130,71,255, 3197
3198,221,160,221,255, 3198
3199,127,255,0,255, 3199
3200,255,48,48,255, 3200
3201,255,130,71,255, 3201
3202,127,255,0,255, 3202
3203,255,130,71,255, 3203
3204,255,130,71,255, 3204
3205,255,130,71,255, 3205
3206,255,130,71,255, 3206
3261,255,130,71,255, 3261
3262,84,255,159,255, 3262
3263,255,48,48,255, 3263
3264,255,48,48,255, 3264
3265,255,130,71,255, 3265
3266,255,48,48,255, 3266
3267,221,160,221,255, 3267
3268,84,255,159,255, 3268
3269,221,160,221,255, 3269
3270,255,130,71,255, 3270
3271,255,130,71,255, 3271
3272,221,160,221,255, 3272
3273,255,130,71,255, 3273
3274,84,255,159,255, 3274
3275,255,130,71,255, 3275
3276,255,48,48,255, 3276
3277,255,48,48,255, 3277
3278,221,160,221,255, 3278
3279,255,130,71,255, 3279
3281,255,130,71,255, 3281
3282,221,160,221,255, 3282
3283,255,130,71,255, 3283
3284,255,130,71,255, 3284
3285,255,130,71,255, 3285
3286,255,130,71,255, 3286
3287,221,160,221,255, 3287
3288,84,255,159,255, 3288
3289,255,130,71,255, 3289
3290,84,255,159,255, 3290
3291,255,130,71,255, 3291
3293,255,130,71,255, 3293
3294,84,255,159,255, 3294
3295,255,130,71,255, 3295
3296,255,48,48,255, 3296
3297,221,160,221,255, 3297
3298,255,130,71,255, 3298
3299,255,130,71,255, 3299
3300,255,130,71,255, 3300
3301,84,255,159,255, 3301
3302,221,160,221,255, 3302
3303,84,255,159,255, 3303
3304,255,130,71,255, 3304
3305,255,130,71,255, 3305
3307,255,130,71,255, 3307
3308,255,48,48,255, 3308
3311,255,130,71,255, 3311
3316,255,130,71,255, 3316
3332,255,130,71,255, 3332
3333,221,160,221,255, 3333
3334,255,130,71,255, 3334
3335,255,130,71,255, 3335
3336,221,160,221,255, 3336
3337,255,48,48,255, 3337
3338,221,160,221,255, 3338
3339,255,130,71,255, 3339
3341,255,130,71,255, 3341
3342,255,130,71,255, 3342
3343,255,48,48,255, 3343
3344,255,130,71,255, 3344
3345,255,48,48,255, 3345
3348,255,48,48,255, 3348
3356,255,130,71,255, 3356
3358,221,160,221,255, 3358
3359,255,130,71,255, 3359
3360,255,130,71,255, 3360
3361,46,139,87,255, 3361
3363,46,139,87,255, 3363
3364,255,130,71,255, 3364
3365,46,139,87,255, 3365
3368,255,48,48,255, 3368
3382,255,130,71,255, 3382
3387,221,160,221,255, 3387
3388,255,48,48,255, 3388
3389,46,139,87,255, 3389
3390,221,160,221,255, 3390
3391,221,160,221,255, 3391
3392,46,139,87,255, 3392
3393,255,130,71,255, 3393
3394,46,139,87,255, 3394
3395,255,130,71,255, 3395
3396,255,130,71,255, 3396
3398,46,139,87,255, 3398
3401,255,130,71,255, 3401
3402,255,130,71,255, 3402
3403,255,130,71,255, 3403
3404,255,130,71,255, 3404
3405,255,48,48,255, 3405
3407,255,48,48,255, 3407
3408,255,130,71,255, 3408
3409,46,139,87,255, 3409
3410,255,130,71,255, 3410
3411,221,160,221,255, 3411
3413,255,48,48,255, 3413
3414,255,130,71,255, 3414
3415,255,130,71,255, 3415
3416,255,130,71,255, 3416
4003,173,216,230,255, 4003
4004,152,245,255,255, 4004
4005,152,245,255,255, 4005
4006,173,216,230,255, 4006
4017,255,130,71,255, 4017
4018,255,130,71,255, 4018
4025,255,130,71,255, 4025
4029,127,255,0,255, 4029
4033,255,48,48,255, 4033
4039,221,160,221,255, 4039
4041,255,130,71,255, 4041
4051,152,245,255,255, 4051
4054,255,130,71,255, 4054
4055,127,255,0,255, 4055
4056,255,130,71,255, 4056
4065,127,255,0,255, 4065
4067,221,160,221,255, 4067
4079,221,160,221,255, 4079
4088,152,245,255,255, 4088
4089,255,130,71,255, 4089
4090,127,255,0,255, 4090
4092,255,130,71,255, 4092
4093,221,160,221,255, 4093
4096,255,130,71,255, 4096
4097,127,255,0,255, 4097
4098,255,130,71,255, 4098
4103,221,160,221,255, 4103
4107,255,130,71,255, 4107
4113,255,48,48,255, 4113
4118,173,216,230,255, 4118
4124,173,216,230,255, 4124
4130,173,216,230,255, 4130
4135,255,130,71,255, 4135
4136,255,130,71,255, 4136
4137,127,255,0,255, 4137
4142,255,130,71,255, 4142
4148,221,160,221,255, 4148
4158,255,48,48,255, 4158
4159,255,130,71,255, 4159
4160,221,160,221,255, 4160
4161,255,48,48,255, 4161
4162,255,130,71,255, 4162
4163,127,255,0,255, 4163
4164,255,130,71,255, 4164
4165,255,130,71,255, 4165
4166,127,255,0,255, 4166
4167,255,130,71,255, 4167
4168,221,160,221,255, 4168
4169,255,48,48,255, 4169
4170,255,130,71,255, 4170
4171,255,130,71,255, 4171
4172,255,48,48,255, 4172
4173,221,160,221,255, 4173
4174,255,130,71,255, 4174
4175,255,130,71,255, 4175
4176,127,255,0,255, 4176
4177,255,48,48,255, 4177
4178,221,160,221,255, 4178
4179,255,130,71,255, 4179
4180,127,255,0,255, 4180
4181,255,130,71,255, 4181
4182,255,130,71,255, 4182
4183,255,130,71,255, 4183
4184,221,160,221,255, 4184
4185,255,48,48,255, 4185
4186,255,130,71,255, 4186
4187,221,160,221,255, 4187
4188,255,48,48,255, 4188
4189,255,130,71,255, 4189
4190,221,160,221,255, 4190
4191,255,48,48,255, 4191
4192,255,130,71,255, 4192
4193,255,130,71,255, 4193
4194,127,255,0,255, 4194
4195,127,255,0,255, 4195
4196,255,130,71,255, 4196
4199,127,255,0,255, 4199
4205,255,130,71,255, 4205
4217,173,216,230,255, 4217
4261,255,130,71,255, 4261
4262,84,255,159,255, 4262
4263,255,48,48,255, 4263
4264,255,48,48,255, 4264
4265,255,130,71,255, 4265
4266,255,48,48,255, 4266
4267,221,160,221,255, 4267
4268,84,255,159,255, 4268
4269,221,160,221,255, 4269
4270,255,130,71,255, 4270
4271,255,130,71,255, 4271
4272,221,160,221,255, 4272
4273,255,130,71,255, 4273
4274,84,255,159,255, 4274
4275,255,130,71,255, 4275
4276,255,48,48,255, 4276
4277,255,48,48,255, 4277
4278,221,160,221,255, 4278
4279,255,130,71,255, 4279
4281,255,130,71,255, 4281
4282,221,160,221,255, 4282
4283,255,130,71,255, 4283
4284,255,130,71,255, 4284
4285,255,130,71,255, 4285
4286,255,130,71,255, 4286
4287,221,160,221,255, 4287
4288,84,255,159,255, 4288
4289,255,130,71,255, 4289
4290,84,255,159,255, 4290
4291,255,130,71,255, 4291
4293,255,130,71,255, 4293
4294,84,255,159,255, 4294
4295,255,130,71,255, 4295
4296,255,48,48,255, 4296
4297,221,160,221,255, 4297
4298,255,130,71,255, 4298
4299,255,130,71,255, 4299
4300,255,130,71,255, 4300
4301,84,255,159,255, 4301
4302,221,160,221,255, 4302
4303,84,255,159,255, 4303
4304,255,130,71,255, 4304
4305,255,130,71,255, 4305
4307,255,130,71,255, 4307
4308,255,48,48,255, 4308
4311,255,130,71,255, 4311
4316,255,130,71,255, 4316
4332,255,130,71,255, 4332
4333,221,160,221,255, 4333
4334,255,130,71,255, 4334
4335,255,130,71,255, 4335
4336,221,160,221,255, 4336
4337,255,48,48,255, 4337
4338,221,160,221,255, 4338
4339,255,130,71,255, 4339
4341,255,130,71,255, 4341
4342,255,130,71,255, 4342
4343,255,48,48,255, 4343
4344,255,130,71,255, 4344
4345,255,48,48,255, 4345
4348,255,48,48,255, 4348
4356,255,130,71,255, 4356
4358,221,160,221,255, 4358
4359,255,130,71,255, 4359
4360,255,130,71,255, 4360
4361,46,139,87,255, 4361
4362,255,165,79,255, 4362
4363,46,139,87,255, 4363
4364,255,130,71,255, 4364
4365,46,139,87,255, 4365
4367,221,160,221,255, 4367
4368,255,48,48,255, 4368
4369,255,165,79,255, 4369
4370,255,165,79,255, 4370
4373,255,165,79,255, 4373
4374,255,165,79,255, 4374
4375,255,165,79,255, 4375
4378,255,48,48,255, 4378
4379,46,139,87,255, 4379
4380,221,160,221,255, 4380
4382,255,130,71,255, 4382
4383,255,165,79,255, 4383
4386,255,165,79,255, 4386
4387,221,160,221,255, 4387
4388,255,48,48,255, 4388
4389,46,139,87,255, 4389
4390,221,160,221,255, 4390
4391,221,160,221,255, 4391
4392,46,139,87,255, 4392
4393,255,130,71,255, 4393
4394,46,139,87,255, 4394
4395,255,130,71,255, 4395
4396,255,130,71,255, 4396
4397,255,165,79,255, 4397
4398,46,139,87,255, 4398
4399,173,216,230,255, 4399
4401,255,130,71,255, 4401
4402,255,130,71,255, 4402
4403,255,130,71,255, 4403
4404,255,130,71,255, 4404
4405,255,48,48,255, 4405
4407,255,48,48,255, 4407
4408,255,130,71,255, 4408
4409,46,139,87,255, 4409
4410,255,130,71,255, 4410
4411,221,160,221,255, 4411
4413,255,48,48,255, 4413
4414,255,130,71,255, 4414
4415,255,130,71,255, 4415
4416,255,130,71,255, 4416
5001,152,245,255,255, 5001
5002,173,216,230,255, 5002
5003,173,216,230,255, 5003
5004,152,245,255,255, 5004
5005,152,245,255,255, 5005
5006,173,216,230,255, 5006
5007,152,245,255,255, 5007
5008,173,216,230,255, 5008
5009,173,216,230,255, 5009
5010,152,245,255,255, 5010
5011,173,216,230,255, 5011
5012,152,245,255,255, 5012
5013,173,216,230,255, 5013
5014,152,245,255,255, 5014
5015,173,216,230,255, 5015
5016,152,245,255,255, 5016
5017,255,130,71,255, 5017
5018,255,130,71,255, 5018
5019,255,130,71,255, 5019
5020,255,130,71,255, 5020
5021,255,130,71,255, 5021
5022,255,130,71,255, 5022
5023,255,130,71,255, 5023
5024,255,130,71,255, 5024
5025,255,130,71,255, 5025
5026,255,130,71,255, 5026
5027,127,255,0,255, 5027
5028,127,255,0,255, 5028
5029,127,255,0,255, 5029
5030,127,255,0,255, 5030
5031,255,130,71,255, 5031
5032,255,130,71,255, 5032
5033,255,48,48,255, 5033
5034,255,130,71,255, 5034
5035,255,130,71,255, 5035
5036,127,255,0,255, 5036
5037,221,160,221,255, 5037
5038,255,130,71,255, 5038
5039,221,160,221,255, 5039
5040,221,160,221,255, 5040
5041,255,130,71,255, 5041
5042,221,160,221,255, 5042
5043,127,255,0,255, 5043
5044,127,255,0,255, 5044
5045,152,245,255,255, 5045
5046,255,130,71,255, 5046
5047,152,245,255,255, 5047
5048,255,130,71,255, 5048
5049,255,130,71,255, 5049
5050,127,255,0,255, 5050
5051,152,245,255,255, 5051
5052,255,130,71,255, 5052
5053,127,255,0,255, 5053
5054,255,130,71,255, 5054
5055,127,255,0,255, 5055
5056,255,130,71,255, 5056
5057,152,245,255,255, 5057
5058,255,130,71,255, 5058
5059,255,130,71,255, 5059
5060,221,160,221,255, 5060
5062,221,160,221,255, 5062
5063,127,255,0,255, 5063
5064,255,48,48,255, 5064
5065,127,255,0,255, 5065
5066,152,245,255,255, 5066
5067,221,160,221,255, 5067
5068,127,255,0,255, 5068
5069,255,130,71,255, 5069
5070,152,245,255,255, 5070
5071,255,130,71,255, 5071
5072,127,255,0,255, 5072
5073,221,160,221,255, 5073
5074,255,130,71,255, 5074
5075,255,130,71,255, 5075
5077,221,160,221,255, 5077
5078,152,245,255,255, 5078
5079,221,160,221,255, 5079
5081,255,130,71,255, 5081
5082,127,255,0,255, 5082
5083,255,130,71,255, 5083
5084,255,48,48,255, 5084
5085,221,160,221,255, 5085
5086,255,48,48,255, 5086
5087,255,48,48,255, 5087
5088,152,245,255,255, 5088
5089,255,130,71,255, 5089
5090,127,255,0,255, 5090
5091,221,160,221,255, 5091
5092,255,130,71,255, 5092
5093,221,160,221,255, 5093
5094,255,48,48,255, 5094
5095,255,48,48,255, 5095
5096,255,130,71,255, 5096
5097,127,255,0,255, 5097
5098,255,130,71,255, 5098
5099,255,130,71,255, 5099
5100,0,245,255,255, 5100
5101,127,255,0,255, 5101
5102,221,160,221,255, 5102
5103,221,160,221,255, 5103
5104,255,130,71,255, 5104
5105,127,255,0,255, 5105
5106,255,130,71,255, 5106
5107,255,130,71,255, 5107
5108,255,48,48,255, 5108
5109,255,130,71,255, 5109
5110,221,160,221,255, 5110
5111,127,255,0,255, 5111
5112,255,130,71,255, 5112
5113,255,48,48,255, 5113
5114,255,130,71,255, 5114
5115,0,245,255,255, 5115
5116,221,160,221,255, 5116
5117,255,48,48,255, 5117
5118,173,216,230,255, 5118
5120,255,48,48,255, 5120
5121,255,48,48,255, 5121
5122,255,48,48,255, 5122
5123,255,48,48,255, 5123
5124,173,216,230,255, 5124
5125,173,216,230,255, 5125
5126,173,216,230,255, 5126
5127,255,48,48,255, 5127
5128,255,130,71,255, 5128
5129,255,48,48,255, 5129
5130,173,216,230,255, 5130
5131,173,216,230,255, 5131
5132,173,216,230,255, 5132
5133,173,216,230,255, 5133
5134,173,216,230,255, 5134
5135,255,130,71,255, 5135
5136,255,130,71,255, 5136
5137,127,255,0,255, 5137
5138,127,255,0,255, 5138
5139,127,255,0,255, 5139
5140,127,255,0,255, 5140
5141,255,130,71,255, 5141
5142,255,130,71,255, 5142
5143,255,130,71,255, 5143
5144,255,130,71,255, 5144
5145,221,160,221,255, 5145
5146,221,160,221,255, 5146
5147,255,130,71,255, 5147
5148,221,160,221,255, 5148
5149,255,130,71,255, 5149
5150,221,160,221,255, 5150
5151,255,130,71,255, 5151
5152,255,130,71,255, 5152
5153,255,130,71,255, 5153
5154,255,48,48,255, 5154
5155,255,48,48,255, 5155
5156,255,130,71,255, 5156
5157,255,48,48,255, 5157
5158,255,48,48,255, 5158
5159,255,130,71,255, 5159
5160,221,160,221,255, 5160
5161,255,48,48,255, 5161
5162,255,130,71,255, 5162
5163,127,255,0,255, 5163
5164,255,130,71,255, 5164
5165,255,130,71,255, 5165
5166,127,255,0,255, 5166
5167,0,245,255,255, 5167
5168,221,160,221,255, 5168
5169,255,48,48,255, 5169
5170,255,130,71,255, 5170
5171,255,130,71,255, 5171
5172,255,48,48,255, 5172
5173,221,160,221,255, 5173
5174,255,130,71,255, 5174
5175,255,130,71,255, 5175
5176,127,255,0,255, 5176
5177,255,48,48,255, 5177
5178,221,160,221,255, 5178
5179,255,130,71,255, 5179
5180,127,255,0,255, 5180
5181,0,245,255,255, 5181
5182,255,130,71,255, 5182
5183,255,130,71,255, 5183
5184,221,160,221,255, 5184
5185,255,48,48,255, 5185
5186,255,130,71,255, 5186
5187,221,160,221,255, 5187
5188,255,48,48,255, 5188
5189,255,130,71,255, 5189
5190,221,160,221,255, 5190
5191,255,48,48,255, 5191
5192,255,130,71,255, 5192
5193,255,130,71,255, 5193
5194,127,255,0,255, 5194
5195,127,255,0,255, 5195
5196,255,130,71,255, 5196
5197,255,130,71,255, 5197
5198,221,160,221,255, 5198
5199,127,255,0,255, 5199
5200,255,48,48,255, 5200
5201,255,130,71,255, 5201
5202,127,255,0,255, 5202
5203,255,130,71,255, 5203
5204,255,130,71,255, 5204
5205,255,130,71,255, 5205
5206,255,130,71,255, 5206
5218,255,165,79,255, 5218
5221,255,165,79,255, 5221
5223,255,165,79,255, 5223
5226,255,165,79,255, 5226
5227,221,160,221,255, 5227
5230,255,165,79,255, 5230
5233,221,160,221,255, 5233
5234,255,48,48,255, 5234
5236,255,165,79,255, 5236
5239,255,165,79,255, 5239
5240,255,48,48,255, 5240
5243,255,165,79,255, 5243
5249,127,255,0,255, 5249
5259,127,255,0,255, 5259
5261,255,130,71,255, 5261
5262,84,255,159,255, 5262
5263,255,48,48,255, 5263
5264,255,48,48,255, 5264
5265,255,130,71,255, 5265
5266,255,48,48,255, 5266
5267,221,160,221,255, 5267
5268,84,255,159,255, 5268
5269,221,160,221,255, 5269
5271,255,130,71,255, 5271
5272,221,160,221,255, 5272
5273,255,130,71,255, 5273
5274,84,255,159,255, 5274
5275,255,130,71,255, 5275
5276,255,48,48,255, 5276
5277,255,48,48,255, 5277
5278,221,160,221,255, 5278
5279,255,130,71,255, 5279
5281,255,130,71,255, 5281
5282,221,160,221,255, 5282
5283,255,130,71,255, 5283
5284,255,130,71,255, 5284
5285,255,130,71,255, 5285
5286,255,130,71,255, 5286
5287,221,160,221,255, 5287
5288,84,255,159,255, 5288
5289,255,130,71,255, 5289
5290,84,255,159,255, 5290
5291,255,130,71,255, 5291
5293,255,130,71,255, 5293
5294,84,255,159,255, 5294
5295,255,130,71,255, 5295
5296,255,48,48,255, 5296
5297,221,160,221,255, 5297
5298,255,130,71,255, 5298
5299,255,130,71,255, 5299
5300,255,130,71,255, 5300
5301,84,255,159,255, 5301
5302,221,160,221,255, 5302
5303,84,255,159,255, 5303
5304,255,130,71,255, 5304
5305,255,130,71,255, 5305
5307,255,130,71,255, 5307
5308,255,48,48,255, 5308
5310,255,165,79,255, 5310
5311,255,130,71,255, 5311
5312,255,165,79,255, 5312
5313,255,165,79,255, 5313
5314,255,165,79,255, 5314
5316,255,130,71,255, 5316
5320,255,165,79,255, 5320
5322,255,165,79,255, 5322
5327,84,255,159,255, 5327
5328,84,255,159,255, 5328
5329,255,165,79,255, 5329
5330,255,48,48,255, 5330
5331,255,165,79,255, 5331
5332,255,130,71,255, 5332
5333,221,160,221,255, 5333
5334,255,130,71,255, 5334
5335,255,130,71,255, 5335
5336,221,160,221,255, 5336
5338,221,160,221,255, 5338
5339,255,130,71,255, 5339
5340,255,165,79,255, 5340
5341,255,130,71,255, 5341
5342,255,130,71,255, 5342
5343,255,48,48,255, 5343
